Producto,Categoría del Producto,Precio,Costo de envío,Fecha de Compra,Vendedor,Lugar de Compra,Calificación,Método de pago,Cantidad de cuotas,lat,lon
Guitarra acústica,Instrumentos musicales,212500.0,11500.0,16/11/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,42500.0,2700.0,12/10/2021,Juan Fernandez,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Estufa,Electrodomésticos,534000.0,26600.0,23/02/2021,Lucas Olivera,Cúcuta,5,Nequi,1,7.89391,-72.50782
Armario,Muebles,493400.0,26900.0,13/06/2021,Pedro Gomez,Pereira,5,Tarjeta de crédito,6,4.81333,-75.69611
Cama box,Muebles,363000.0,17500.0,07/05/2020,Rafael Acosta,Bogotá,5,Nequi,1,4.60971,-74.08175
Mesa de comedor,Muebles,308900.0,14600.0,09/11/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Ciencia de datos con Python,Libros,47200.0,0.0,08/03/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,5,4.60971,-74.08175
Sillón,Muebles,208400.0,12300.0,27/08/2021,Izabela de León,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Sillón,Muebles,262800.0,12200.0,31/07/2020,Blanca Ramirez,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Pandereta,Instrumentos musicales,31300.0,0.0,26/04/2021,Blanca Ramirez,Barranquilla,3,Tarjeta de crédito,4,10.96854,-74.78132
Cubertería,Artículos para el hogar,44600.0,0.0,11/05/2022,Santiago Silva,Bogotá,5,Tarjeta de débito,1,4.60971,-74.08175
Batería,Instrumentos musicales,782100.0,39800.0,17/07/2021,Mariana Herrera,Bogotá,5,Nequi,1,4.60971,-74.08175
Set de ollas,Artículos para el hogar,133300.0,5300.0,17/01/2023,Ángel Rodriguez,Cali,5,Nequi,1,3.43722,-76.5225
Set de ollas,Artículos para el hogar,208800.0,13500.0,29/01/2022,Camila Rivera,Cartagena,5,Tarjeta de crédito,2,10.39972,-75.51444
Set de ollas,Artículos para el hogar,132000.0,8100.0,20/07/2022,Pedro Gomez,Bogotá,5,Nequi,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,24700.0,1700.0,25/06/2021,Blanca Ramirez,Bogotá,3,Tarjeta de crédito,2,4.60971,-74.08175
Juego de mesa,Juguetes,245800.0,13800.0,06/03/2021,Pedro Gomez,Cali,5,Tarjeta de crédito,4,3.43722,-76.5225
Pandereta,Instrumentos musicales,52700.0,3000.0,20/01/2021,Juan Fernandez,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Balón de voleibol,Deportes y diversión,58100.0,3300.0,24/03/2020,Juliana Costa,Medellín,5,Tarjeta de crédito,6,6.25184,-75.56359
Mesa de centro,Muebles,208300.0,9300.0,13/09/2022,Mariana Herrera,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Modelado predictivo,Libros,76700.0,6500.0,26/07/2020,Camila Rivera,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Guitarra acústica,Instrumentos musicales,357500.0,21400.0,04/02/2021,Rafael Acosta,Medellín,5,Tarjeta de crédito,3,6.25184,-75.56359
Sofá reclinable,Muebles,650200.0,32800.0,19/10/2020,Maria Alfonso,Bogotá,1,Tarjeta de crédito,6,4.60971,-74.08175
Muñeca bebé,Juguetes,45800.0,0.0,05/12/2022,Juliana Costa,Cali,1,Cupón,1,3.43722,-76.5225
Impresora,Electrónicos,349400.0,16800.0,17/11/2021,Lucas Olivera,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Set de vasos,Artículos para el hogar,36400.0,2100.0,23/10/2022,Izabela de León,Bogotá,1,Tarjeta de crédito,4,4.60971,-74.08175
Vaso térmico,Deportes y diversión,62600.0,3700.0,07/08/2022,Ángel Rodriguez,Bogotá,3,Nequi,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,70700.0,2000.0,20/09/2021,Izabela de León,Bogotá,4,Tarjeta de crédito,5,4.60971,-74.08175
Mochila,Deportes y diversión,96600.0,3300.0,05/08/2021,Maria Alfonso,Medellín,3,Nequi,1,6.25184,-75.56359
Armario,Muebles,470800.0,28400.0,16/12/2020,Camila Rivera,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Silla de oficina,Muebles,372400.0,18000.0,26/03/2021,Izabela de León,Pereira,4,Tarjeta de crédito,5,4.81333,-75.69611
Auriculares con micrófono,Electrónicos,237600.0,10800.0,28/12/2021,Santiago Silva,Medellín,4,Nequi,1,6.25184,-75.56359
Dashboards con Power BI,Libros,44400.0,2800.0,06/11/2020,Maria Alfonso,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Guitarra acústica,Instrumentos musicales,191000.0,8400.0,06/02/2023,Lucas Olivera,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Armario,Muebles,520000.0,28100.0,16/03/2021,Lucas Olivera,Medellín,3,Cupón,1,6.25184,-75.56359
Refrigerador,Electrodomésticos,1917100.0,102300.0,12/08/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Bicicleta,Deportes y diversión,573300.0,31000.0,25/02/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Impresora,Electrónicos,289000.0,17800.0,03/03/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Mesa de comedor,Muebles,342100.0,16400.0,07/08/2020,Pedro Gomez,Cali,3,Tarjeta de crédito,8,3.43722,-76.5225
Set de vasos,Artículos para el hogar,27500.0,0.0,10/10/2021,Maria Alfonso,Medellín,1,Tarjeta de crédito,3,6.25184,-75.56359
Lavavajillas,Electrodomésticos,1498500.0,80000.0,30/08/2020,Izabela de León,Cartagena,5,Tarjeta de crédito,2,10.39972,-75.51444
Smartwatch,Electrónicos,142000.0,8200.0,10/03/2020,Camila Rivera,Bogotá,4,Nequi,1,4.60971,-74.08175
Auriculares,Electrónicos,46100.0,0.0,22/11/2021,Felipe Santos,Medellín,5,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,262900.0,12200.0,13/11/2021,Izabela de León,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Modelado predictivo,Libros,63900.0,3900.0,25/03/2022,Camila Rivera,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,44600.0,4800.0,31/01/2022,Pedro Gomez,Barranquilla,1,Cupón,1,10.96854,-74.78132
Auriculares,Electrónicos,130300.0,7200.0,20/10/2021,Juliana Costa,Bogotá,5,Nequi,1,4.60971,-74.08175
Set de vasos,Artículos para el hogar,36900.0,2500.0,13/06/2021,Maria Alfonso,Cúcuta,5,Nequi,1,7.89391,-72.50782
Cuerda para saltar,Deportes y diversión,19300.0,7800.0,27/02/2020,Pedro Gomez,Pereira,4,Tarjeta de crédito,10,4.81333,-75.69611
Cubertería,Artículos para el hogar,35700.0,0.0,30/04/2022,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Ciencia de datos con Python,Libros,48100.0,8200.0,06/04/2020,Pedro Gomez,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Smart TV,Electrónicos,1484800.0,77300.0,17/02/2020,Pedro Gomez,Bogotá,5,Tarjeta de crédito,6,4.60971,-74.08175
Batería,Instrumentos musicales,720400.0,38600.0,26/06/2021,Felipe Santos,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Guitarra eléctrica,Instrumentos musicales,842400.0,43000.0,24/02/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,3,4.60971,-74.08175
Auriculares,Electrónicos,135300.0,7400.0,21/11/2022,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
TV LED UHD 4K,Electrónicos,2368500.0,127200.0,23/09/2021,Juan Fernandez,Bogotá,1,Tarjeta de crédito,10,4.60971,-74.08175
Balón de voleibol,Deportes y diversión,56000.0,1200.0,24/10/2021,Izabela de León,Cali,5,Nequi,1,3.43722,-76.5225
Mochila,Deportes y diversión,104600.0,3800.0,28/06/2022,Felipe Santos,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Cama king,Muebles,662800.0,35500.0,09/11/2020,Maria Alfonso,Cali,5,Tarjeta de crédito,3,3.43722,-76.5225
Bicicleta,Deportes y diversión,676400.0,36200.0,04/02/2023,Pedro Gomez,Bogotá,1,Tarjeta de crédito,10,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,762100.0,41000.0,20/03/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Set de vasos,Artículos para el hogar,39600.0,2300.0,30/09/2021,Felipe Santos,Pereira,2,Nequi,1,4.81333,-75.69611
Batería,Instrumentos musicales,542800.0,31300.0,17/03/2022,Blanca Ramirez,Riohacha,5,Tarjeta de crédito,2,11.54444,-72.90722
Secadora de ropa,Electrodomésticos,794200.0,43000.0,06/01/2021,Juan Fernandez,Riohacha,1,Tarjeta de crédito,2,11.54444,-72.90722
Set de vasos,Artículos para el hogar,42600.0,2500.0,01/12/2020,Blanca Ramirez,Medellín,1,Tarjeta de crédito,6,6.25184,-75.56359
Tablet ABXY,Electrónicos,1384100.0,74400.0,25/01/2022,Camila Rivera,Medellín,5,Tarjeta de crédito,3,6.25184,-75.56359
Modelado predictivo,Libros,64400.0,1600.0,26/02/2022,Lucas Olivera,Bogotá,2,Tarjeta de crédito,2,4.60971,-74.08175
Auriculares con micrófono,Electrónicos,95600.0,3300.0,24/12/2022,Santiago Silva,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Vaso térmico,Deportes y diversión,47600.0,2700.0,10/01/2022,Camila Rivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Auriculares,Electrónicos,118500.0,4500.0,11/04/2021,Beatriz Morales,Bogotá,1,Tarjeta de crédito,6,4.60971,-74.08175
Vaso térmico,Deportes y diversión,26900.0,1800.0,29/10/2021,Beatriz Morales,Medellín,5,Nequi,1,6.25184,-75.56359
Mesa de centro,Muebles,197500.0,17300.0,14/09/2020,Lucas Olivera,Manizales,5,Nequi,1,5.06889,-75.51738
Secadora de ropa,Electrodomésticos,1302600.0,70000.0,25/12/2021,Juan Fernandez,Bogotá,1,Tarjeta de crédito,3,4.60971,-74.08175
Mesa de centro,Muebles,156900.0,9000.0,08/03/2020,Beatriz Morales,Pereira,4,Nequi,1,4.81333,-75.69611
Muñeca bebé,Juguetes,50100.0,3100.0,15/03/2021,Mariana Herrera,Medellín,1,Cupón,1,6.25184,-75.56359
TV LED UHD 4K,Electrónicos,2587400.0,138400.0,12/11/2021,Beatriz Morales,Bogotá,5,Nequi,1,4.60971,-74.08175
Bloques de construcción,Juguetes,25900.0,0.0,16/02/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,10,4.60971,-74.08175
Lavavajillas,Electrodomésticos,1345200.0,72300.0,05/09/2020,Juan Fernandez,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Lavavajillas,Electrodomésticos,1495300.0,77800.0,04/06/2021,Maria Alfonso,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Secadora de ropa,Electrodomésticos,1340300.0,71800.0,13/02/2022,Juan Fernandez,Cali,2,Tarjeta de crédito,6,3.43722,-76.5225
Bicicleta,Deportes y diversión,516600.0,33400.0,25/07/2021,Izabela de León,Manizales,4,Tarjeta de crédito,3,5.06889,-75.51738
Cama king,Muebles,480900.0,23800.0,14/10/2022,Santiago Silva,Pereira,4,Nequi,1,4.81333,-75.69611
Carrito de control remoto,Juguetes,61700.0,1500.0,21/12/2020,Pedro Gomez,Bogotá,3,Tarjeta de crédito,1,4.60971,-74.08175
Kit de bancas,Muebles,282600.0,15400.0,24/08/2022,Rafael Acosta,Barranquilla,5,Nequi,1,10.96854,-74.78132
Mesa de noche,Muebles,294700.0,15900.0,11/09/2022,Juliana Costa,Bogotá,1,Tarjeta de crédito,2,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1440000.0,74900.0,01/01/2020,Juliana Costa,Pereira,5,Tarjeta de crédito,2,4.81333,-75.69611
Smartwatch,Electrónicos,198700.0,8800.0,07/04/2022,Izabela de León,Medellín,4,Tarjeta de crédito,3,6.25184,-75.56359
Set de vasos,Artículos para el hogar,30500.0,0.0,04/10/2021,Ángel Rodriguez,Medellín,5,Nequi,1,6.25184,-75.56359
Set de ollas,Artículos para el hogar,203500.0,9000.0,11/04/2020,Camila Rivera,Cartagena,1,Tarjeta de crédito,1,10.39972,-75.51444
Microondas,Electrodomésticos,543200.0,29100.0,08/05/2021,Juan Fernandez,Bogotá,5,Tarjeta de crédito,9,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,17800.0,1300.0,12/03/2022,Santiago Silva,Cali,4,Tarjeta de crédito,1,3.43722,-76.5225
Lavavajillas,Electrodomésticos,1301900.0,67500.0,07/09/2020,Rafael Acosta,Leticia,1,Tarjeta de crédito,2,-4.21528,-69.94056
Cubertería,Artículos para el hogar,35400.0,2400.0,12/06/2020,Lucas Olivera,Bogotá,4,Cupón,1,4.60971,-74.08175
Refrigerador,Electrodomésticos,2409100.0,128700.0,19/02/2020,Santiago Silva,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Pandereta,Instrumentos musicales,43100.0,0.0,22/04/2022,Izabela de León,Bogotá,5,Tarjeta de crédito,9,4.60971,-74.08175
Iniciando en programación,Libros,38900.0,0.0,16/03/2021,Beatriz Morales,Medellín,5,Nequi,1,6.25184,-75.56359
Impresora,Electrónicos,266200.0,14400.0,07/01/2022,Maria Alfonso,Villavicencio,3,Tarjeta de crédito,4,4.142,-73.62664
Tablet ABXY,Electrónicos,1698500.0,88600.0,14/05/2020,Rafael Acosta,Bogotá,5,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1230600.0,63700.0,29/01/2023,Rafael Acosta,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Bicicleta,Deportes y diversión,559800.0,28000.0,12/09/2021,Felipe Santos,Bogotá,1,Nequi,1,4.60971,-74.08175
Kit de bancas,Muebles,255000.0,16000.0,25/09/2020,Izabela de León,Bogotá,5,Nequi,1,4.60971,-74.08175
Bloques de construcción,Juguetes,28700.0,1700.0,31/10/2021,Blanca Ramirez,Bogotá,5,Nequi,1,4.60971,-74.08175
Sofá reclinable,Muebles,714200.0,36200.0,27/02/2023,Izabela de León,Bucaramanga,5,Tarjeta de crédito,1,7.12539,-73.1198
Lavavajillas,Electrodomésticos,978400.0,50300.0,01/08/2021,Beatriz Morales,Cali,5,Tarjeta de crédito,5,3.43722,-76.5225
Impresora,Electrónicos,342700.0,18800.0,20/03/2021,Juan Fernandez,Bogotá,5,Nequi,1,4.60971,-74.08175
Silla de oficina,Muebles,351000.0,21100.0,02/01/2020,Ángel Rodriguez,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Estufa,Electrodomésticos,954800.0,51100.0,21/07/2020,Juan Fernandez,Medellín,5,Tarjeta de crédito,10,6.25184,-75.56359
Cubo mágico 8x8,Juguetes,18400.0,0.0,23/09/2022,Pedro Gomez,Medellín,5,Cupón,1,6.25184,-75.56359
Armario,Muebles,515400.0,25600.0,21/03/2020,Ángel Rodriguez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,54700.0,4000.0,26/09/2022,Mariana Herrera,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Mesa de comedor,Muebles,229100.0,10400.0,30/06/2021,Felipe Santos,Medellín,4,Tarjeta de crédito,4,6.25184,-75.56359
Mesa de centro,Muebles,173400.0,9900.0,16/01/2021,Juliana Costa,Inírida,2,Tarjeta de crédito,4,3.8653,-67.9239
Kit de bancas,Muebles,339400.0,16300.0,20/09/2021,Lucas Olivera,Bogotá,4,Nequi,1,4.60971,-74.08175
Sofá reclinable,Muebles,605100.0,32600.0,30/04/2020,Rafael Acosta,Medellín,5,Nequi,1,6.25184,-75.56359
Bloques de construcción,Juguetes,27600.0,0.0,01/01/2022,Pedro Gomez,Bogotá,4,Nequi,1,4.60971,-74.08175
Armario,Muebles,517800.0,28200.0,12/11/2021,Pedro Gomez,Cúcuta,4,Tarjeta de crédito,1,7.89391,-72.50782
Mesa de noche,Muebles,244400.0,13200.0,17/03/2022,Blanca Ramirez,Bogotá,5,Cupón,1,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,65000.0,3700.0,19/06/2021,Izabela de León,Leticia,4,Tarjeta de crédito,2,-4.21528,-69.94056
Iniciando en programación,Libros,61100.0,8000.0,30/09/2022,Izabela de León,Pereira,1,Tarjeta de crédito,10,4.81333,-75.69611
Iniciando en programación,Libros,59300.0,3900.0,16/12/2022,Camila Rivera,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Ciencia de datos con Python,Libros,41400.0,0.0,09/01/2023,Ángel Rodriguez,Medellín,4,Tarjeta de crédito,3,6.25184,-75.56359
Pandereta,Instrumentos musicales,44000.0,2600.0,07/06/2021,Santiago Silva,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Pandereta,Instrumentos musicales,93000.0,3100.0,28/02/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Tablet ABXY,Electrónicos,1079300.0,64700.0,04/11/2020,Blanca Ramirez,Medellín,3,Tarjeta de crédito,2,6.25184,-75.56359
Auriculares con micrófono,Electrónicos,83800.0,5100.0,22/05/2022,Izabela de León,Pereira,1,Tarjeta de crédito,1,4.81333,-75.69611
Estufa,Electrodomésticos,788100.0,40100.0,25/06/2022,Izabela de León,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Sillón,Muebles,291000.0,15900.0,21/05/2021,Blanca Ramirez,Cartagena,1,Tarjeta de crédito,10,10.39972,-75.51444
Juego de mesa,Juguetes,132100.0,7400.0,06/05/2022,Pedro Gomez,Cali,4,Tarjeta de crédito,2,3.43722,-76.5225
Set de vasos,Artículos para el hogar,25900.0,1600.0,28/02/2020,Izabela de León,Medellín,5,Tarjeta de crédito,7,6.25184,-75.56359
Auriculares,Electrónicos,119100.0,6900.0,15/03/2023,Ángel Rodriguez,Medellín,4,Tarjeta de crédito,7,6.25184,-75.56359
Smart TV,Electrónicos,1281700.0,72900.0,13/03/2022,Izabela de León,Medellín,2,Tarjeta de crédito,5,6.25184,-75.56359
Cuerda para saltar,Deportes y diversión,9700.0,900.0,28/04/2021,Juliana Costa,Medellín,1,Tarjeta de crédito,1,6.25184,-75.56359
Cubo mágico 8x8,Juguetes,20300.0,0.0,04/12/2022,Mariana Herrera,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Sofá reclinable,Muebles,726600.0,39100.0,10/08/2020,Santiago Silva,Bogotá,3,Tarjeta de crédito,6,4.60971,-74.08175
Carrito de control remoto,Juguetes,64300.0,1600.0,08/12/2021,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Modelado predictivo,Libros,76000.0,4300.0,15/01/2021,Juan Fernandez,Medellín,3,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,293500.0,13800.0,30/01/2023,Ángel Rodriguez,Medellín,4,Tarjeta de crédito,10,6.25184,-75.56359
Muñeca bebé,Juguetes,37700.0,2500.0,16/06/2020,Juan Fernandez,Medellín,1,Nequi,1,6.25184,-75.56359
Pandereta,Instrumentos musicales,39900.0,2500.0,08/11/2022,Ángel Rodriguez,Cartagena,5,Tarjeta de crédito,5,10.39972,-75.51444
Bloques de construcción,Juguetes,31500.0,1900.0,11/04/2021,Lucas Olivera,Bogotá,4,Tarjeta de crédito,3,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,66600.0,3800.0,04/02/2021,Ángel Rodriguez,Bucaramanga,5,Tarjeta de crédito,8,7.12539,-73.1198
Dinosaurio Rex,Juguetes,15900.0,1200.0,12/07/2020,Beatriz Morales,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Bicicleta,Deportes y diversión,575000.0,28800.0,05/05/2020,Juliana Costa,Cali,5,Tarjeta de crédito,4,3.43722,-76.5225
Ciencia de datos con Python,Libros,65200.0,3700.0,20/03/2021,Blanca Ramirez,Bogotá,5,Cupón,1,4.60971,-74.08175
Modelado predictivo,Libros,65500.0,1700.0,26/04/2021,Lucas Olivera,Bogotá,3,Tarjeta de crédito,8,4.60971,-74.08175
Sofá reclinable,Muebles,705600.0,37800.0,30/03/2021,Izabela de León,Pereira,5,Tarjeta de crédito,2,4.81333,-75.69611
Sofá reclinable,Muebles,697700.0,35300.0,18/06/2020,Rafael Acosta,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Cama king,Muebles,819400.0,41800.0,19/08/2021,Maria Alfonso,Medellín,5,Tarjeta de crédito,1,6.25184,-75.56359
Asistente virtual,Electrónicos,227700.0,14500.0,23/08/2021,Blanca Ramirez,Santa Marta,1,Cupón,1,11.24079,-74.19904
Estufa,Electrodomésticos,422300.0,22700.0,30/12/2021,Beatriz Morales,Manizales,5,Tarjeta de crédito,4,5.06889,-75.51738
Asistente virtual,Electrónicos,136300.0,14100.0,25/03/2021,Blanca Ramirez,Bogotá,1,Tarjeta de débito,1,4.60971,-74.08175
Balón de baloncesto,Deportes y diversión,52000.0,1000.0,21/09/2020,Juliana Costa,Medellín,4,Tarjeta de crédito,4,6.25184,-75.56359
Set de vasos,Artículos para el hogar,44500.0,2800.0,20/05/2020,Blanca Ramirez,Medellín,3,Tarjeta de crédito,1,6.25184,-75.56359
Sillón,Muebles,190900.0,10400.0,30/09/2021,Lucas Olivera,Bogotá,4,Tarjeta de crédito,1,4.60971,-74.08175
Bloques de construcción,Juguetes,31400.0,1900.0,16/05/2020,Lucas Olivera,Medellín,5,Tarjeta de crédito,5,6.25184,-75.56359
Refrigerador,Electrodomésticos,1679500.0,91800.0,13/05/2021,Ángel Rodriguez,Medellín,3,Tarjeta de crédito,5,6.25184,-75.56359
Ajedrez de madera,Juguetes,22400.0,0.0,18/07/2020,Pedro Gomez,Pereira,4,Nequi,1,4.81333,-75.69611
Cama box,Muebles,457800.0,22600.0,14/05/2020,Lucas Olivera,Bogotá,4,Tarjeta de crédito,2,4.60971,-74.08175
Set de ollas,Artículos para el hogar,87500.0,4900.0,30/03/2022,Blanca Ramirez,Pereira,4,Nequi,1,4.81333,-75.69611
Smartwatch,Electrónicos,215500.0,9700.0,07/03/2020,Beatriz Morales,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Mesa de comedor,Muebles,319800.0,15200.0,20/12/2022,Lucas Olivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Iniciando en programación,Libros,44800.0,7200.0,03/09/2020,Camila Rivera,Pereira,5,Tarjeta de crédito,3,4.81333,-75.69611
Kit de bancas,Muebles,267500.0,14600.0,09/08/2020,Beatriz Morales,Bogotá,5,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomésticos,1544800.0,82900.0,31/05/2020,Felipe Santos,Medellín,4,Tarjeta de crédito,3,6.25184,-75.56359
Microondas,Electrodomésticos,801700.0,43100.0,08/06/2020,Mariana Herrera,Bogotá,3,Nequi,1,4.60971,-74.08175
Asistente virtual,Electrónicos,121700.0,4700.0,23/07/2021,Blanca Ramirez,Bogotá,5,Cupón,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,30000.0,2600.0,30/01/2020,Ángel Rodriguez,Pereira,5,Tarjeta de crédito,1,4.81333,-75.69611
Armario,Muebles,462000.0,22800.0,16/01/2022,Blanca Ramirez,Bogotá,5,Tarjeta de crédito,7,4.60971,-74.08175
Silla de oficina,Muebles,324300.0,15500.0,20/09/2020,Izabela de León,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Tablet ABXY,Electrónicos,1415100.0,75700.0,03/01/2021,Blanca Ramirez,Barranquilla,4,Tarjeta de crédito,8,10.96854,-74.78132
Pandereta,Instrumentos musicales,79800.0,4500.0,20/12/2022,Lucas Olivera,Cali,5,Tarjeta de crédito,1,3.43722,-76.5225
Iphone 15,Electrónicos,2193200.0,115000.0,07/05/2021,Maria Alfonso,Cali,2,Tarjeta de crédito,1,3.43722,-76.5225
Guitarra acústica,Instrumentos musicales,262100.0,14600.0,23/02/2023,Rafael Acosta,Bogotá,5,Nequi,1,4.60971,-74.08175
Refrigerador,Electrodomésticos,2420800.0,129600.0,10/09/2022,Pedro Gomez,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Ajedrez de madera,Juguetes,36900.0,2600.0,10/08/2022,Izabela de León,Bogotá,4,Cupón,1,4.60971,-74.08175
Bicicleta,Deportes y diversión,521000.0,25900.0,08/09/2020,Mariana Herrera,Pereira,5,Tarjeta de crédito,3,4.81333,-75.69611
Balón de baloncesto,Deportes y diversión,59200.0,1300.0,17/05/2020,Juan Fernandez,Medellín,4,Tarjeta de crédito,10,6.25184,-75.56359
Secadora de ropa,Electrodomésticos,1107000.0,57100.0,06/07/2021,Blanca Ramirez,Medellín,5,Tarjeta de crédito,12,6.25184,-75.56359
Vaso térmico,Deportes y diversión,34600.0,0.0,24/06/2021,Maria Alfonso,Bogotá,5,Tarjeta de crédito,2,4.60971,-74.08175
Auriculares,Electrónicos,144800.0,8100.0,29/12/2020,Santiago Silva,Bogotá,5,Tarjeta de crédito,8,4.60971,-74.08175
Cuerda para saltar,Deportes y diversión,25700.0,1600.0,02/11/2022,Pedro Gomez,Cali,5,Tarjeta de crédito,5,3.43722,-76.5225
Modelado predictivo,Libros,64700.0,1600.0,29/06/2022,Juliana Costa,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,25900.0,1800.0,30/01/2022,Camila Rivera,Bogotá,5,Tarjeta de crédito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,94400.0,3200.0,27/11/2022,Santiago Silva,Bogotá,5,Tarjeta de crédito,4,4.60971,-74.08175
Microondas,Electrodomésticos,452900.0,22300.0,01/10/2022,Mariana Herrera,Medellín,2,Tarjeta de crédito,7,6.25184,-75.56359
